active,propertyId,propertyName,propertyURI,fhsId,propertyRating,ratingObject,propertyHeadline,media,city,stateProvinceName,stateAbbreviation,country,destinationId,destinationName,destinationURI,accolade,accoladeUri,accoladeIconUri,location,propertyType,regionId,secondaryRegion,newlyRated,sortName,lat,ratingDisplay,propertyFriendlyName,locationDisplay,long
True,atlanta-georgia/the-st-regis-atlanta,The St. Regis Atlanta,/hotels/atlanta-georgia/the-st-regis-atlanta,649,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Southern charm in a plush Buckhead tower,,Atlanta,Georgia,GA,United States (GA),atlanta-georgia,Atlanta,/destinations/atlanta-georgia,,,,"[None, None]",HOTEL,united-states,Georgia,False,st regis atlanta,,4-Star Rated,The St. Regis Atlanta,"Atlanta, United States (GA)",
True,puerto-rico-puerto-rico/the-st-regis-bahia-beach-resort-puerto-rico,"The St. Regis Bahia Beach Resort, Puerto Rico",/hotels/puerto-rico-puerto-rico/the-st-regis-bahia-beach-resort-puerto-rico,1851,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Puerto Rico's beachside nature retreat,,Rio Grande,,,Puerto Rico,puerto-rico-puerto-rico,Puerto Rico,/destinations/puerto-rico-puerto-rico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,False,st regis bahia beach resort puerto rico,,5-Star Rated,"The St. Regis Bahia Beach Resort, Puerto Rico","Rio Grande, Puerto Rico",
True,miami-florida/the-st-regis-bal-harbour-resort,The St. Regis Bal Harbour Resort,/hotels/miami-florida/the-st-regis-bal-harbour-resort,986,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A chic beachfront vision in Bal Harbour,,Miami,Florida,FL,United States (FL),miami-florida,Miami,/destinations/miami-florida,,,,"[None, None]",HOTEL,united-states,Florida,False,st regis bal harbour resort,,5-Star Rated,The St. Regis Bal Harbour Resort,"Miami, United States (FL)",
True,bali-indonesia/the-st-regis-bali-resort,The St. Regis Bali Resort,/hotels/bali-indonesia/the-st-regis-bali-resort,2475,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Bali’s timeless beauty ,,Nusa Dua,,,Indonesia,bali-indonesia,Bali,/destinations/bali-indonesia,,,,"[None, None]",HOTEL,asia-pacific,Indonesia,False,st regis bali resort,,4-Star Rated,The St. Regis Bali Resort,"Nusa Dua, Indonesia",
True,bangkok-thailand/the-st-regis-bangkok,The St. Regis Bangkok,/hotels/bangkok-thailand/the-st-regis-bangkok,2057,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Bangkok's stylish stay,,Bangkok,,,Thailand,bangkok-thailand,Bangkok,/destinations/bangkok-thailand,,,,"[None, None]",HOTEL,asia-pacific,Thailand,False,st regis bangkok,,4-Star Rated,The St. Regis Bangkok,"Bangkok, Thailand",
True,beijing-china/the-st-regis-beijing,The St. Regis Beijing,/hotels/beijing-china/the-st-regis-beijing,3249,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",The capital's elegant grand dame,,Beijing,,,China,beijing-china,Beijing,/destinations/beijing-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,st regis beijing,,Recommended,The St. Regis Beijing,"Beijing, China",
True,bora-bora-french-polynesia/the-st-regis-bora-bora-resort,The St. Regis Bora Bora Resort,/hotels/bora-bora-french-polynesia/the-st-regis-bora-bora-resort,5675,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",French Polynesia’s picture-perfect paradise,,Bora Bora,,,French Polynesia,bora-bora-french-polynesia,Bora Bora,/destinations/bora-bora-french-polynesia,,,,"[None, None]",HOTEL,asia-pacific,French Polynesia,False,st regis bora bora resort,,5-Star Rated,The St. Regis Bora Bora Resort,"Bora Bora, French Polynesia",
True,chengdu-china/the-st-regis-chengdu,The St. Regis Chengdu,/hotels/chengdu-china/the-st-regis-chengdu,4184,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Chengdu's haven of timeless sophistication,,Chengdu,,,China,chengdu-china,Chengdu,/destinations/chengdu-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,st regis chengdu,,4-Star Rated,The St. Regis Chengdu,"Chengdu, China",
True,park-city-utah/the-st-regis-deer-valley,The St. Regis Deer Valley,/hotels/park-city-utah/the-st-regis-deer-valley,701,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A hot ski scene in Park City,,Park City,Utah,UT,United States (UT),park-city-utah,Park City,/destinations/park-city-utah,,,,"[None, None]",HOTEL,united-states,Utah,False,st regis deer valley,,4-Star Rated,The St. Regis Deer Valley,"Park City, United States (UT)",
True,doha-qatar/the-st-regis-doha,The St. Regis Doha,/hotels/doha-qatar/the-st-regis-doha,4713,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A palatial retreat on the Arabian Gulf,,Doha,,,Qatar,doha-qatar,Doha,/destinations/doha-qatar,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,Qatar,False,st regis doha,,Recommended,The St. Regis Doha,"Doha, Qatar",
True,dubai-united-arab-emirates/the-st-regis-downtown-dubai,The St. Regis Downtown Dubai,/hotels/dubai-united-arab-emirates/the-st-regis-downtown-dubai,8027,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A contemporary spot showcasing Emirati heritage ,,Dubai,,,United Arab Emirates,dubai-united-arab-emirates,Dubai,/destinations/dubai-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,True,st regis downtown dubai,,4-Star Rated,The St. Regis Downtown Dubai,"Dubai, United Arab Emirates",
True,dubai-united-arab-emirates/the-st-regis-dubai-the-palm,"The St. Regis Dubai, The Palm",/hotels/dubai-united-arab-emirates/the-st-regis-dubai-the-palm,7073,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Glamour and exceptional views on Palm Jumeirah,,Dubai,,,United Arab Emirates,dubai-united-arab-emirates,Dubai,/destinations/dubai-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,True,st regis dubai the palm,,5-Star Rated,"The St. Regis Dubai, The Palm","Dubai, United Arab Emirates",
True,florence-italy/the-st-regis-florence,The St. Regis Florence,/hotels/florence-italy/the-st-regis-florence,2713,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A regal former palace in Florence,,Florence,,,Italy,florence-italy,Florence,/destinations/florence-italy,,,,"[None, None]",HOTEL,europe,Italy,False,st regis florence,,4-Star Rated,The St. Regis Florence,"Florence, Italy",
True,hong-kong-china/the-st-regis-hong-kong,The St. Regis Hong Kong,/hotels/hong-kong-china/the-st-regis-hong-kong,6381,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Elevated service on Victoria Harbor ,,Hong Kong,,,China,hong-kong-china,Hong Kong,/destinations/hong-kong-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,st regis hong kong,,5-Star Rated,The St. Regis Hong Kong,"Hong Kong, China",
True,vancouver-canada/the-st-regis-hotel,The St. Regis Hotel,/hotels/vancouver-canada/the-st-regis-hotel,1328,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A historic Vancouver boutique hotel,,Vancouver,British Columbia,BC,Canada (BC),vancouver-canada,Vancouver ,/destinations/vancouver-canada,,,,"[None, None]",HOTEL,canada,British Columbia,False,st regis hotel,,Recommended,The St. Regis Hotel,"Vancouver, Canada (BC)",
True,houston-texas/the-st-regis-houston,The St. Regis Houston,/hotels/houston-texas/the-st-regis-houston,1366,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Texas-style luxury,,Houston,Texas,TX,United States (TX),houston-texas,Houston,/destinations/houston-texas,,,,"[None, None]",HOTEL,united-states,Texas,False,st regis houston,,4-Star Rated,The St. Regis Houston,"Houston, United States (TX)",
True,istanbul-turkey/the-st-regis-istanbul,The St. Regis Istanbul,/hotels/istanbul-turkey/the-st-regis-istanbul,4927,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Istanbul’s art deco address,,Istanbul,,,Turkey,istanbul-turkey,Istanbul,/destinations/istanbul-turkey,,,,"[None, None]",HOTEL,europe,Turkey,False,st regis istanbul,,4-Star Rated,The St. Regis Istanbul,"Istanbul, Turkey",
True,kuala-lumpur-malaysia/the-st-regis-kuala-lumpur,The St. Regis Kuala Lumpur,/hotels/kuala-lumpur-malaysia/the-st-regis-kuala-lumpur,4320,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Timeless glamor reinvented in Kuala Lumpur,,Kuala Lumpur,,,Malaysia,kuala-lumpur-malaysia,Kuala Lumpur,/destinations/kuala-lumpur-malaysia,,,,"[None, None]",HOTEL,asia-pacific,Malaysia,False,st regis kuala lumpur,,4-Star Rated,The St. Regis Kuala Lumpur,"Kuala Lumpur, Malaysia",
True,macau-china/the-st-regis-macao-cotai-central,The St. Regis Macao,/hotels/macau-china/the-st-regis-macao,3928,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A regal stay on the Cotai Strip,,Macau,,,China,macau-china,Macau,/destinations/macau-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,st regis macao,,4-Star Rated,The St. Regis Macao,"Macau, China",
True,maldives-maldives/the-st-regis-maldives-vommuli-resort,The St. Regis Maldives Vommuli Resort,/hotels/maldives-maldives/the-st-regis-maldives-vommuli-resort,5693,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Marine-inspired Maldivian luxury,,Vommuli,,,Maldives,maldives-maldives,Maldives,/destinations/maldives-maldives,,,,"[None, None]",HOTEL,asia-pacific,Maldives,False,st regis maldives vommuli resort,,5-Star Rated,The St. Regis Maldives Vommuli Resort,"Vommuli, Maldives",
True,mexico-city-mexico/the-st-regis-mexico-city,The St. Regis Mexico City,/hotels/mexico-city-mexico/the-st-regis-mexico-city,2343,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Mexico City's commanding high-rise,,Mexico City,,,Mexico,mexico-city-mexico,Mexico City,/destinations/mexico-city-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,st regis mexico city,,4-Star Rated,The St. Regis Mexico City,"Mexico City, Mexico",
True,mumbai-india/the-st-regis-mumbai,The St. Regis Mumbai,/hotels/mumbai-india/the-st-regis-mumbai,6141,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A palatial nightlife paradise in Mumbai,,Mumbai  ,,,India,mumbai-india,Mumbai,/destinations/mumbai-india,,,,"[None, None]",HOTEL,asia-pacific,India,False,st regis mumbai,,4-Star Rated,The St. Regis Mumbai,"Mumbai  , India",
True,new-york-city-new-york/the-st-regis-new-york,The St. Regis New York,/hotels/new-york-city-new-york/the-st-regis-new-york,180,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A notable New York hotel,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,st regis new york,,5-Star Rated,The St. Regis New York,"New York, United States (NY)",
True,osaka-japan/the-st-regis-osaka,The St. Regis Osaka,/hotels/osaka-japan/the-st-regis-osaka,3505,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",An Osaka hotel with bespoke style,,Osaka,,,Japan,osaka-japan,Osaka,/destinations/osaka-japan,,,,"[None, None]",HOTEL,asia-pacific,Japan,False,st regis osaka,,4-Star Rated,The St. Regis Osaka,"Osaka, Japan",
True,puerto-vallarta-mexico/the-st-regis-punta-mita-resort,The St. Regis Punta Mita Resort,/hotels/riviera-nayarit-mexico/the-st-regis-punta-mita-resort,2151,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A Mexican beachside treasure,,Nayarit,,,Mexico,riviera-nayarit,Riviera Nayarit,/destinations/riviera-nayarit-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,st regis punta mita resort,,Recommended,The St. Regis Punta Mita Resort,"Nayarit, Mexico",
True,rome-italy/the-st-regis-rome,The St. Regis Rome,/hotels/rome-italy/the-st-regis-rome,1895,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",The Eternal City's opulent grande dame,,Rome,,,Italy,rome-italy,Rome,/destinations/rome-italy,,,,"[None, None]",HOTEL,europe,Italy,False,st regis rome,,4-Star Rated,The St. Regis Rome,"Rome, Italy",
True,abu-dhabi-united-arab-emirates/the-st-regis-saadiyat-island-resort-abu-dhabi,"The St. Regis Saadiyat Island Resort, Abu Dhabi",/hotels/abu-dhabi-united-arab-emirates/the-st-regis-saadiyat-island-resort-abu-dhabi,4746,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Inspired sea views in the lap of island luxury,,Abu Dhabi,,,United Arab Emirates,abu-dhabi-united-arab-emirates,Abu Dhabi,/destinations/abu-dhabi-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,False,st regis saadiyat island resort abu dhabi,,5-Star Rated,"The St. Regis Saadiyat Island Resort, Abu Dhabi","Abu Dhabi, United Arab Emirates",
True,san-francisco-california/the-st-regis-san-francisco,The St. Regis San Francisco,/hotels/san-francisco-california/the-st-regis-san-francisco,128,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",SoMa stunner for art aficionados ,,San Francisco,California,CA,United States (CA),san-francisco-california,San Francisco,/destinations/san-francisco-california,,,,"[None, None]",HOTEL,united-states,California,False,st regis san francisco,,5-Star Rated,The St. Regis San Francisco,"San Francisco, United States (CA)",
True,sanya-china/the-st-regis-sanya-yalong-bay-resort,The St. Regis Sanya Yalong Bay Resort,/hotels/sanya-china/the-st-regis-sanya-yalong-bay-resort,4298,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Sanya's sumptuous family-friendly stay ,,Sanya,,,China,sanya-china,Sanya,/destinations/sanya-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,st regis sanya yalong bay resort,,Recommended,The St. Regis Sanya Yalong Bay Resort,"Sanya, China",
True,shanghai-china/the-st-regis-shanghai-jingan,The St. Regis Shanghai Jingan,/hotels/shanghai-china/the-st-regis-shanghai-jingan,5371,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Luxury among the leaves in downtown Shanghai,,Shanghai ,,,China,shanghai-china,Shanghai,/destinations/shanghai-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,st regis shanghai jingan,,Recommended,The St. Regis Shanghai Jingan,"Shanghai , China",
True,shenzhen-china/the-st-regis-shenzhen,The St. Regis Shenzhen,/hotels/shenzhen-china/the-st-regis-shenzhen,7717,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",The pinnacle of legacy luxury in southern China,,Shenzhen,,,China,shenzhen-china,Shenzhen,/destinations/shenzhen-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,st regis shenzhen,,Recommended,The St. Regis Shenzhen,"Shenzhen, China",
True,singapore-singapore/the-st-regis-singapore,The St. Regis Singapore,/hotels/singapore-singapore/the-st-regis-singapore,129,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}","A gleaming, Art Deco-style skyscraper",,Singapore,,,Singapore,singapore-singapore,Singapore,/destinations/singapore-singapore,,,,"[None, None]",HOTEL,asia-pacific,Singapore,False,st regis singapore,,4-Star Rated,The St. Regis Singapore,"Singapore, Singapore",
True,toronto-canada/the-st-regis-toronto,The St. Regis Toronto,/hotels/toronto-canada/the-st-regis-toronto,5671,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Toronto’s grand skyscraper,,Toronto,Ontario,ON,Canada (ON),toronto-canada,Toronto,/destinations/toronto-canada,,,,"[None, None]",HOTEL,canada,Ontario,False,st regis toronto,,5-Star Rated,The St. Regis Toronto,"Toronto, Canada (ON)",
True,venice-italy/the-st-regis-venice,The St. Regis Venice,/hotels/venice-italy/the-st-regis-venice,7930,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Venice’s Hot Waterfront Address ,,Venice,,,Italy,venice-italy,Venice,/destinations/venice-italy,,,,"[None, None]",HOTEL,europe,Italy,False,st regis venice,,4-Star Rated,The St. Regis Venice,"Venice, Italy",
True,washington-dc-district-of-columbia/the-st-regis-washington-dc,"The St. Regis Washington, D.C.",/hotels/washington-dc-district-of-columbia/the-st-regis-washington-dc,183,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Downtown D.C.’s hub for power players  ,,"Washington, D.C.",District of Columbia,DC,United States (DC),washington-dc-district-of-columbia,"Washington, D.C.",/destinations/washington-dc-district-of-columbia,,,,"[None, None]",HOTEL,united-states,District of Columbia,False,st regis washington dc,,4-Star Rated,"The St. Regis Washington, D.C.","Washington, D.C., United States (DC)",
True,london-united-kingdom/the-stafford-london,The Stafford London,/hotels/london-united-kingdom/the-stafford-london,1083,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Quintessential English charm in London,,London,,,United Kingdom,london-united-kingdom,London,/destinations/london-united-kingdom,,,,"[None, None]",HOTEL,europe,United Kingdom,False,stafford london,,4-Star Rated,The Stafford London,"London, United Kingdom",
True,napa-california/stanly-ranch-auberge-resorts-collection,"Stanly Ranch, Auberge Resorts Collection",/hotels/napa-california/stanly-ranch-auberge-resorts-collection,7709,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Bucolic bliss in historic Napa Valley,,Napa,California,CA,United States (CA),napa-california,Napa,/destinations/napa-california,,,,"[None, None]",HOTEL,united-states,California,True,stanly ranch auberge resorts collection,,Recommended,"Stanly Ranch, Auberge Resorts Collection","Napa, United States (CA)",
True,macau-china/star-tower-at-studio-city-macau,Star Tower at Studio City Macau,/hotels/macau-china/star-tower-at-studio-city-macau,3297,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Flashy cinematic flair in Macau,,Macau,,,China,macau-china,Macau,/destinations/macau-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,star tower at studio city macau,,5-Star Rated,Star Tower at Studio City Macau,"Macau, China",
True,brussels-belgium/steigenberger-wiltchers,Steigenberger Wiltcher's,/hotels/brussels-belgium/steigenberger-wiltchers,7781,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A contemporary classic in Brussels ,,Brussels,,,Belgium,brussels-belgium,Brussels,/destinations/brussels-belgium,,,,"[None, None]",HOTEL,europe,Belgium,True,steigenberger wiltchers,,Recommended,Steigenberger Wiltcher's,"Brussels, Belgium",
True,park-city-utah/stein-eriksen-lodge-deer-valley,Stein Eriksen Lodge Deer Valley,/hotels/park-city-utah/stein-eriksen-lodge-deer-valley,135,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",Park City's classic ski lodge,,Park City,Utah,UT,United States (UT),park-city-utah,Park City,/destinations/park-city-utah,,,,"[None, None]",HOTEL,united-states,Utah,False,stein eriksen lodge deer valley,,5-Star Rated,Stein Eriksen Lodge Deer Valley,"Park City, United States (UT)",
True,st-lucia-saint-lucia/sugar-beach-a-viceroy-resort,"Sugar Beach, a Viceroy Resort",/hotels/st-lucia-saint-lucia/sugar-beach-a-viceroy-resort,3325,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}","St. Lucia's lush, lavish tropical resort",,Soufriere,,,St Lucia,st-lucia-saint-lucia,St. Lucia,/destinations/st-lucia-saint-lucia,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,False,sugar beach viceroy resort,,Recommended,"Sugar Beach, a Viceroy Resort","Soufriere, St Lucia",
True,okinawa-japan/suiboku-hirafu,Suiboku Hirafu,/hotels/hokkaido-japan/suiboku-hirafu,4843,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Stylishly exclusive lofts for skiing aficionados ,,Hokkaido,,,Japan,hokkaido,Hokkaido,/destinations/hokkaido-japan,,,,"[None, None]",HOTEL,asia-pacific,Japan,False,suiboku hirafu,,Recommended,Suiboku Hirafu,"Hokkaido, Japan",
True,kyoto-japan/suiran-a-luxury-collection-hotel,"Suiran, A Luxury Collection Hotel, Kyoto",/hotels/kyoto-japan/suiran-a-luxury-collection-hotel-kyoto,3411,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A modern ryokan in scenic Kyoto,,Kyoto,,,Japan,kyoto-japan,Kyoto,/destinations/kyoto-japan,,,,"[None, None]",HOTEL,asia-pacific,Japan,False,suiran luxury collection hotel kyoto,,4-Star Rated,"Suiran, A Luxury Collection Hotel, Kyoto","Kyoto, Japan",
True,bangkok-thailand/the-sukhothai-bangkok,The Sukhothai Bangkok,/hotels/bangkok-thailand/the-sukhothai-bangkok,2685,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A garden oasis in urban Bangkok,,Bangkok,,,Thailand,bangkok-thailand,Bangkok,/destinations/bangkok-thailand,,,,"[None, None]",HOTEL,asia-pacific,Thailand,False,sukhothai bangkok,,4-Star Rated,The Sukhothai Bangkok,"Bangkok, Thailand",
True,shanghai-china/the-sukhothai-shanghai,The Sukhothai Shanghai,/hotels/shanghai-china/the-sukhothai-shanghai,5835,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A green oasis in downtown Shanghai,,Shanghai,,,China,shanghai-china,Shanghai,/destinations/shanghai-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,sukhothai shanghai,,4-Star Rated,The Sukhothai Shanghai,"Shanghai, China",
True,bodrum-turkey/susona-bodrum-lxr-hotels-resorts,"Susona Bodrum, LXR Hotels & Resorts",/hotels/bodrum-turkey/susona-bodrum-lxr-hotels-resorts,7721,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Romance on Turkey's Turquoise Coast ,,Bodrum,,,Turkey,bodrum,Bodrum,/destinations/bodrum-turkey,,,,"[None, None]",HOTEL,europe,Turkey,False,susonbodrum lxr hotels  resorts,,4-Star Rated,"Susona Bodrum, LXR Hotels & Resorts","Bodrum, Turkey",
True,vancouver-canada/the-sutton-place-hotel,The Sutton Place Hotel,/hotels/vancouver-canada/the-sutton-place-hotel,1297,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",European refinement in Vancouver,,Vancouver,British Columbia,BC,Canada (BC),vancouver-canada,Vancouver ,/destinations/vancouver-canada,,,,"[None, None]",HOTEL,canada,British Columbia,False,sutton place hotel,,Recommended,The Sutton Place Hotel,"Vancouver, Canada (BC)",
